feature,importance
adlî,-0.5859781922950784
ölen,-0.5863231479478532
anayasal düzeni,-0.5871981680653331
acele,-0.5878736371106772
bilişim,-0.5884134014836917
suçun,-0.5890740210654535
28 2016,-0.5895140399276126
kuvvetli şüphe,-0.5896230547741297
oğlunun,-0.5906471496667773
saat 30,-0.5909314830444199
çıkış,-0.5910943851185273
sıralarında,-0.591452655083776
saat,-0.5915081879405832
suçlarla,-0.5922300543411776
14 2017,-0.5924444213388593
suç duyurusunda,-0.5929193141832414
cumhuriyet,-0.5931993422657351
hazırlık,-0.5933369513273963
hâkimler,-0.5946673057016216
anılan karara,-0.5947926438520135
vaziyette,-0.5949275139448371
temyiz edilen,-0.5954983001843512
uyap aracılığıyla,-0.5963205670262646
üyesi olma,-0.5993974764500578
olma suçundan,-0.5994866828600465
verilemez,-0.6003331605312496
gazetesi,-0.6015773720408202
yardımcısı,-0.6020780095020797
belgelere,-0.6024662715863442
pdy,-0.6028888817383748
etme gizleme,-0.6031417452719765
iddialarına,-0.6034323158694548
100,-0.6035321266636426
bilişim sistemi,-0.6036354324116662
00 sıralarında,-0.6039049993874208
mahsup,-0.6048276642891128
çok sayıda,-0.6054527867076374
fetullah gülen,-0.6054895200631929
haberdar,-0.6057643741108638
hususlarında,-0.6058248498206726
21 2016,-0.6074554491463449
tazminat isteminin,-0.6079929431916895
23 2017,-0.6083408276639322
hastanesinin,-0.6085379536180238
ölçülü,-0.6091073866997512
başsavcılığınca,-0.6094287675844949
askerî darbe,-0.6101515556800408
hükümlünün,-0.6102277193390204
vatandaşı,-0.6102991060641063
izleme,-0.6106901070791508
belirtilir,-0.6123079271534841
uygulamasının,-0.6124137098033664
öğrendiğini,-0.6136371546393562
2016 bireysel,-0.6136980863392338
süresince,-0.6146872341946814
cumhuriyet başsavcılığınca,-0.6151205623740825
gözaltı,-0.6158087819547386
sonucu meydana,-0.6161125847871034
2017 yapılmıştır,-0.61740659647017
not,-0.617925156794616
ruhsatı,-0.6191051394483651
başvurulmuştur,-0.6193303856497447
lideri,-0.6193386955759763
bölgesi,-0.6203465315451666
gözlem,-0.6204016922977367
fetullah,-0.6207702792298431
evresinde,-0.6223540267922214
güçlerinin,-0.622487455341938
öldürmeye,-0.622868487277568
yerleşim,-0.6230322372435513
cumhuriyet savcısının,-0.6230787042962049
oda,-0.6252911765394256
temin edilen,-0.6257480983484616
iddiaları,-0.6258726217016459
derhâl,-0.6259708819516394
genelinde,-0.6267155933747084
yalnız,-0.6276195292587445
savcısının,-0.6280573280441164
iddialarına ilişkindir,-0.6290249462016382
yargılanma iddialarına,-0.6312274525776509
örgütünün,-0.6321521536278603
muayenesi,-0.6322081200214562
karşı yaptığı,-0.6324368264915616
kontrol,-0.6328474401262412
hâl ilan,-0.6334283562679541
sit,-0.6335205953421372
izni,-0.6340354458780073
tutuklanmıştır,-0.6345185661934707
gözaltında,-0.6347350870785498
üyelerinin,-0.6347423643295915
arama,-0.6348598133619197
2016 yapılmıştır,-0.6354516742678218
soruşturma dosyası,-0.6363367414979741
ağı,-0.6372101880421699
diğerleri gk,-0.6375354658666659
atılı suçun,-0.637710746049132
meclisi,-0.6386028154496639
314,-0.6411635683800458
hâkimler savcılar,-0.6416976331048563
30 2017,-0.6424328010972484
mahiyeti,-0.6425075268405198
ambulans,-0.6434834693375038
yazıyla,-0.6444510038106053
nedeninin,-0.645614596272825
312,-0.6459405704795529
güvenlik tedbiri,-0.6460777394343236
varlığını,-0.6461668892617336
yargı ağı,-0.6474144404363127
yetersiz,-0.6481177270928971
ulusal yargı,-0.6495094205826302
kanununda,-0.6498961806454631
ağı bilişim,-0.6505990327609741
organları,-0.6509000528760307
olmasa,-0.6515302005482759
gizli,-0.6516429033681792
diğer kamu,-0.6517543661381939
müebbet,-0.6517911200756377
izleyen,-0.6536225163500742
nedenleri,-0.6542629279936918
şüpheli,-0.6543621922445162
sabah,-0.6552647978440085
teşebbüsüyle karşı,-0.6569674726530295
haberde,-0.6576276977759647
cumhuriyeti,-0.6585923271237473
30 sıralarında,-0.6587517923992081
olayı,-0.6594991613751144
başlatılan soruşturma,-0.6595602204615201
vermiştir anılan,-0.6623154758352783
re,-0.6627063377784346
kamu görevlileri,-0.6635281355680682
örgütü fetö,-0.664003088077946
soruşturma başlatılmıştır,-0.6646166373026148
5271 cmk,-0.6649436121729373
5271 muhakemesi,-0.6649511094306639
muhakemesi,-0.6662635475788825
yıldırım,-0.6681138380220517
makamları,-0.6695209124006265
öldürme,-0.6699348710167872
mensup,-0.6700326761286366
edilemez olduğuna,-0.6712176970804915
kanuna uygun,-0.6724522429226187
yargıtay cumhuriyet,-0.6731496546574487
aynı gün,-0.6734087380322311
türkiye 15,-0.6738002418356697
ölü,-0.6745773451596317
yok etme,-0.6746882027770411
no 2016,-0.6751437024637319
olmaması,-0.6764105498385877
bütünlüğünü,-0.6771647445743607
pkk kck,-0.6776252251893737
ölümüne,-0.6780391409767148
kararlarının,-0.6811946484438458
güvenlik güçlerinin,-0.6822123929001727
cezasına mahkûm,-0.6845476453823469
yürütme,-0.6852014723327375
mahkûmiyet,-0.6860011068493597
verilmesi beklenen,-0.6861530340744455
mensuplarının,-0.6865037589344656
saklanması,-0.6873423058812378
yaşam,-0.6876598054146417
boş,-0.6887352475574797
komisyonu,-0.6898113249630882
dr,-0.6908793965079241
örgütü mensuplarının,-0.6909638612898448
tbmm,-0.6912076249113692
olay yerinde,-0.6915181590664297
uygulanmaz,-0.6924159693109484
hiyerarşik,-0.6932415490738553
kocaeli,-0.6935339669991389
darbe teşebbüsüyle,-0.6948904263415105
teşebbüsüyle,-0.6948904263415105
tanısı,-0.6969141658456692
tmk,-0.6999688558509654
başsavcılığı,-0.7003024345502125
teşebbüs,-0.7011597477265106
aşamada,-0.7014309149881104
24 2016,-0.7025237406000997
edilemez,-0.7029922263796848
kaçması,-0.7033590910731871
emri,-0.7033831438410605
yapmasını,-0.7058542057509705
amaçları,-0.7062327303343423
tedbirinin,-0.706376592401984
soruşturmalar,-0.7064748644508967
muhakemesi kanunu,-0.7068191073209782
talimatları,-0.7069543417503574
itiraz edilebilir,-0.7078447688193332
beyin,-0.7079562039375862
kaldırmaya teşebbüs,-0.7089549543657689
intihar,-0.7106609097588166
işlendiği,-0.7127938106042251
havalandırma,-0.7131879621421646
kovuşturması,-0.7136707993397859
etkisiz,-0.7145778648936414
derdesttir,-0.7149465755234949
itiraz etmiş,-0.7165617778192903
sayılabilir,-0.717519215543847
daresi,-0.719449088058326
fetö paralel,-0.7205009701824832
2015 tebliğ,-0.7238996586003932
yasağı,-0.7255401014633946
yakalama,-0.7261745744449861
pkk,-0.72755901889896
22169 20,-0.7279957586450596
2016 22169,-0.7282089724359455
22169,-0.7282089724359455
suçlardan,-0.7282958273103741
sulh,-0.7289800756412923
cumhuriyet başsavcılığı,-0.732289491876605
delil durumu,-0.7323318949032505
cmk nun,-0.7330814378889681
ilişkindir 2015,-0.7331031389423632
başsavcılığına,-0.7331175609581075
giriş,-0.7339732404537092
sgk,-0.7343757214229552
cumhuriyet başsavcılığına,-0.734383262440657
ağır hapis,-0.7346420807144387
tutukluluk halinin,-0.7346997962135369
bugün,-0.735579158138064
2004 5271,-0.7357438868184047
23 2015,-0.7368218608260477
pkk örgütünün,-0.7377693850778773
halinin,-0.7390577619221208
ülke,-0.7409219836837622
kovuşturmaya,-0.742175517081721
var sayılabilir,-0.7444893661939833
halinde tutuklama,-0.7450763526643627
kaldırmaya,-0.7465435426682276
elazığ,-0.7469959612119563
mevcut delil,-0.7471892368516766
silah,-0.7501773579676527
görevi kötüye,-0.7511753074009402
yasama,-0.7521764065332146
sistemi uyap,-0.752468405414854
yaşam hakkı,-0.7540416765318287
diyarbakır ağır,-0.7567469421541091
sebeplerinin varlığı,-0.7570945820369488
güçlerine,-0.7572093488539995
söyledi,-0.757828634428023
alınmasına,-0.7592329297208682
adana ağır,-0.7624058291291629
kürdistan,-0.7646394708328526
yıllarda,-0.7652707491610222
delilleri yok,-0.7653037555128304
cmk nın,-0.7669468018082082
yıl hapis,-0.766984095299744
soruşturması kovuşturması,-0.7675025636266035
yenilenmesi,-0.7705998494347472
bağlanması,-0.771176937286322
hükümle,-0.771276024915684
girişiminde,-0.771512601836184
yakalanan,-0.7717055377255555
yakınlarının,-0.7725677840507217
görüldüğünden,-0.7731289695076047
ankara cumhuriyet,-0.7732744444280737
ankara ağır,-0.7739348021604808
kriminal,-0.7752261985869691
arkasında,-0.7782744472318956
5271,-0.7783860596463237
2017 tebliğ,-0.7788721649647972
grubu,-0.7803469645740186
başlamıştır,-0.7804951397954962
yapılanması pdy,-0.7805318523400775
faaliyetlerine,-0.7809422389195451
gülen,-0.7811956575206569
güvenlik güçlerine,-0.7824324423988607
atama,-0.7828920382077733
iddianamenin,-0.7838616663770512
nedeni var,-0.7843648242658059
suçların,-0.7850866970291932
şüpheliler,-0.7851361387479177
tutuklama nedeninin,-0.7857845658122997
uyap üzerinden,-0.7870384625874838
yavuz,-0.7890079836520805
hâkimi,-0.791515187305988
ülke genelinde,-0.7925359608012812
ortadan kaldırmaya,-0.7938838459060573
tutuklandığı,-0.794173210550758
ateşli,-0.7948232707001672
olmadığına dair,-0.7959578786641615
engellemeye,-0.7964014535665651
hapis cezasının,-0.8009225129802804
tebliğinden itibaren,-0.801381799422991
ekim,-0.8029523284761453
siyasal,-0.8045245598818571
üzerinde baskı,-0.8074462601319023
sulh hâkimliğince,-0.809211370356957
lçe jandarma,-0.809362420931528
maddeye,-0.8106125832431204
5271 un,-0.8106612663318327
yüklenici,-0.811507904833082
suç soruşturması,-0.8116752286852975
kalp,-0.812131733882655
koşulları,-0.8122785446910044
düzeni ortadan,-0.8123226142331585
maddî,-0.8162435288049448
feragat,-0.817351525565778
kovuşturmaya olmadığına,-0.8198873995084544
kararına itiraz,-0.8199186939033947
öz,-0.8208282154918276
ilgilisine,-0.8215037083181027
türk kanununda,-0.8228627817364593
gösterilir,-0.8240948288058352
kalacağı,-0.8277474879737596
kalması gereken,-0.8280471321970193
oluşu,-0.8324494099883424
2017 25,-0.8327021285634171
iletişimin,-0.8333822560749518
teşebbüs etme,-0.8342827935563992
arasından,-0.8344469723384229
kaçak,-0.8345685309071715
mensubu,-0.8363098611127828
etme,-0.8365738172125319
maktulün,-0.836717309965497
tedavisi,-0.8367652987745746
terörist,-0.836978821626138
şüphelilerin,-0.8385533228483233
casusluk,-0.8405034758253169
bilgi belgelere,-0.8429182151561818
kalmış,-0.8447063423184762
tv,-0.8461317174393752
soruşturmada,-0.8479988474419766
çatışma,-0.8488887446902567
süreyi,-0.8551695170500757
faaliyetlerine devam,-0.8556174746813507
un maddesiyle,-0.8601216043624191
tutuklama nedeni,-0.8608128196461049
tahliye,-0.8616993460168141
diyarbakır cumhuriyet,-0.8636287699876544
kuvvetli,-0.867037684698289
bölümü,-0.8680299096411588
vasıf,-0.8696506074405672
kck,-0.8719709237422943
2017 bireysel,-0.8739306241341307
yıllardır,-0.8749160587626719
halkın,-0.8768305528635985
tahliyesine,-0.8812820971873787
hükümlerin,-0.8818659203878401
güvenliği iddiasına,-0.884286955001004
yavuz diğerleri,-0.8857497956916909
şüphelinin,-0.8868935994854965
geri gönderme,-0.8873707686602845
aydın yavuz,-0.8881630343471176
2015 bireysel,-0.892569464126554
darbe,-0.8957923486004962
uzun yıllardır,-0.8977845640060895
yakalama emri,-0.8993982300383365
güvenliği,-0.9021991524200885
çok uzun,-0.9025667908975148
ölenin,-0.906995991124889
sulh hâkimliği,-0.90818648433123
teşebbüsü,-0.9087815179746475
şüpheli sanık,-0.9098245517293453
şüpheli sanığın,-0.9126968677791041
şüphesinin,-0.9129412727186512
kelepçe,-0.915308922206556
yaptığı itiraz,-0.917607600307834
mi,-0.9176834757008159
güçleri,-0.920412058513655
yargılamanın yenilenmesi,-0.9221170374863732
tarihini,-0.9246050155132615
kanununda alan,-0.9252490951772021
darbe teşebbüsü,-0.9253525360344543
hazır bulunmuştur,-0.9276276757900064
olgusal,-0.9283186081449522
isimlendirilen,-0.9284006108340055
şeklinde beyanda,-0.9318428673931933
somut delillerin,-0.932428652101498
pkk nın,-0.9362864235341917
sayıda kişi,-0.9369949458999578
kamu makamları,-0.9398364445934284
olay yeri,-0.9399312971146667
engellemeye teşebbüs,-0.9412430013317081
pdy bağlantılı,-0.9449542386870107
suç şüphesinin,-0.9488896793219403
sulh hâkimliğine,-0.9489392756768975
muamele,-0.949321845763242
soruşturma izni,-0.9600507272502554
2015 yapılmıştır,-0.96027520858655
şehit,-0.961481596085461
birliğini,-0.9628081244692801
mahkemesinde kamu,-0.9704475198210325
kesin reddine,-0.9714810548148822
stanbul sulh,-0.9719208849075507
ankara sulh,-0.9769540255352585
cezalandırılması istemiyle,-0.9804977625395317
seçim,-0.9820727889665761
şüphesini,-0.9871506377922916
şüphesinin varlığını,-0.9873113539034541
suçun vasıf,-0.987357470561248
dışı,-0.9893218379440105
id,-0.9899420592642514
varlığını gösteren,-0.9918825312743369
organ,-0.9919868312857556
vasıf mahiyeti,-0.9924944421519335
kötü,-0.9951892184397266
sulhname,-1.0029055958338802
karara bağlanması,-1.0036697096269425
şekliyle ulusal,-1.0071929425311055
son yıllarda,-1.009726948503907
yasağının,-1.0134262766148385
başsavcılıkları,-1.0164506875422372
katalog,-1.0179181624217541
kesinleşme,-1.0184402012156486
işlediğinden,-1.0202091018868593
otopsi,-1.0206652444553743
gizli tanık,-1.0252819419594292
cumhuriyet başsavcılıkları,-1.0256628954886367
ran,-1.0274440395111775
karşıya kalmış,-1.0301493930572772
iddianın,-1.0312653769043134
bireysel başvurunun,-1.0317592717622368
temellere,-1.0333130230415364
gizli kalması,-1.034178354286551
hakları mahkemesine,-1.035955790983973
100 maddesinde,-1.0366481100701197
suriye,-1.0373160140608935
kalma,-1.0376539003445533
kuvvetli suç,-1.038878629252718
hâkim mahkeme,-1.047984932267477
yargı organları,-1.0485619605540712
yapılanmanın,-1.0502086158709218
türkiye ye,-1.052143236599024
katalog suçlardan,-1.053057115112427
sulh hâkimliğinin,-1.0568554672912196
aşması,-1.0572072113291942
tutuklamanın,-1.0599510634663307
ateşli silah,-1.0641373422203273
sur,-1.0675815679550702
aşaması,-1.07974224168035
tarih itibarıyla,-1.082992170052826
ilaç,-1.0862975158718413
gözaltı tutuklama,-1.0868091468299994
incelendiği,-1.089356438996706
göç,-1.0903677456377352
mermi,-1.094434124663957
teşebbüsün,-1.0981043047481585
aşı,-1.098460638176169
tutuklama,-1.1046565880918973
yetersiz kalacağı,-1.1071613688821245
hâkimliğine sevk,-1.107327426100035
myk,-1.1076972315474194
kaçma,-1.1099439136296478
üç ay,-1.111399406337446
tutuklanması,-1.1243271444039085
belgelere olaylar,-1.1361331563436323
devamına,-1.1362196135069986
devamına vermiştir,-1.1439940102685888
adlî kontrol,-1.1483513325125223
gerekli görüldüğünden,-1.1504674423695462
gösteren somut,-1.1546177834309894
atış,-1.1561036538949612
suçlardan olması,-1.1588063752724196
tutukluluk,-1.1607479357099857
tutuklamaya,-1.161241812301542
savcısının istemi,-1.1639200026549865
şırnak,-1.1653591260654004
girişimiyle bağlantılı,-1.1769505608957722
tedbirinin ölçülü,-1.177065689346243
tutuklanmasına,-1.186384856433289
girişimiyle,-1.1895635627550476
tutukluluğun,-1.190843249394094
darbe girişimiyle,-1.1927865218073244
güvenlik güçleri,-1.1993234052065844
kötü muamele,-1.2004664279615245
çıkma,-1.2124106021533265
hâlinin,-1.2186480842908232
tutukluluğunun,-1.2281678439592731
makul süreyi,-1.234913155144021
tutuklama kararına,-1.2365960394492266
tutuklanması istemiyle,-1.2368992106455252
soruşturma dosyasına,-1.2398242484971291
itibaren üç,-1.2418544145336092
hürriyeti,-1.2472120340250328
tutuklama tedbirinin,-1.2512623781466914
cesedin,-1.2550818404557997
kovuşturma aşaması,-1.2808759539805248
süreyi aşması,-1.2883908357405023
yollarının,-1.2917494894795478
çekirdeği,-1.3031759342693654
riski,-1.311165347210732
üzerinden kovuşturma,-1.3122795964620142
muamele yasağının,-1.3140738459756172
un tazminat,-1.3230601644818325
çıkma yasağı,-1.3376145272049804
tutukluluk hâlinin,-1.343003764117416
sevk etmiştir,-1.3459747795562524
koşullu,-1.3472733604214895
hürriyeti güvenliği,-1.3569783923790988
kişi hürriyeti,-1.3591106429827242
başvurunun incelendiği,-1.3674662854568993
salıverilme,-1.3683474082364508
muameleye,-1.3697137260487153
incelendiği tarih,-1.390975153641591
hâlinin devamına,-1.3937525705215954
kızamık,-1.4172134253297042
sokağa,-1.4218982290554063
kobani,-1.449369501837987
muameleye maruz,-1.481780461905453
nedenleriyle kişi,-1.4945478306592115
kötü muameleye,-1.505536950847544
aynı ağır,-1.5626462100921046
durdurulmasına,-1.57633587394902
yabancılar,-1.5861749955241784
hukuki olmaması,-1.6141914347906674
sokağa çıkma,-1.6263559325145174
tutulma,-1.6521319268908403
ülkeye,-1.7439226037550934
6458,-1.7869222229902704
uluslararası koruma,-1.8509688108688795
gözetim,-1.8530446949454156
sınır,-1.950239917194831
cizre,-1.9806534464489154
dışı etme,-2.0953333922447266
sınır dışı,-2.2775045732667634
idari gözetim,-2.6628462206416685
yapılmasına formu,-3.2982991751488484
